,ProteinID,Average Shortest Path to all Disease genes,BetweennessCentrality,ClosenessCentrality,DegreeCentrality,EigenvectorCentrality,HarmonicCentrality,Modularity,PageRank,BP,CC,MF,FrequencyA,FrequencyC,FrequencyD,FrequencyE,FrequencyF,FrequencyG,FrequencyH,FrequencyI,FrequencyK,FrequencyL,FrequencyM,FrequencyN,FrequencyP,FrequencyQ,FrequencyR,FrequencyS,FrequencyT,FrequencyV,FrequencyW,FrequencyY,Aromaticity,Isoelectric,SSfractionHelix,SSfractionTurn,SSfractionSheet,Target
253,P25490,-0.7913167140913508,0.4248469105669699,0.15324189399481136,-0.4716754457329267,-0.14134700405684264,-0.21685597428689274,-0.09372648164219134,-0.07877458107281787,0.09408869634310857,-0.2710367125214295,0.5449235308254897,-0.4730874828853189,-0.07644154449626693,1.492218171768635,0.3898336890898589,-0.6203136229100158,2.4157281624441858,4.409445904520661,0.2342351859035001,0.5276658943152668,-1.8351453925183667,-0.3792606447481296,-1.2198498132828686,-0.1790936146738371,-0.6134230376712403,-1.1399232616491326,-0.8565952430842064,0.4814482948439121,0.0054696059118151535,-0.79664757021843,-1.0439630914023574,-1.1408303361914736,-0.6988131191426742,-1.3975226228361255,0.3807616032343116,0.3807616032343116,0
546,Q8N108,-0.16320215125856835,-0.12750985273683027,0.6200740734684587,-0.4043334423806781,-0.12579032592589334,0.3643610602693045,-0.26747909960817684,-0.3774096209596866,-0.2474874982842485,0.5911867749641506,-0.5608483788463748,-0.7002596121257622,-0.5192909726250468,2.5555811362756176,3.192690763668496,-0.01649409293089573,-0.13651693958980446,-0.4455434217415325,-0.7226949612349957,-0.08105920362581323,-1.663662124120845,-0.16084352476656438,1.5816986406816962,-0.5408751742809846,-0.9949416618889296,-0.4431721491329153,0.6296214034766437,-0.5438436573011012,-0.8904918390582813,-0.4060594384371069,0.15314320661181008,-0.059082361002935166,-1.5739542159175928,-1.431557994872604,0.3596648473894232,0.3596648473894232,0
402,Q9Y446,1.2312911863513205,-0.2051742178367601,0.66600290203289,3.1647927352884966,-0.12366117713006412,-0.043825893503886056,0.5187931943289372,-0.3190170277066694,-0.3549380787940453,-0.5425476140298328,-0.10550658094598132,1.471093833270904,-0.6171852232316065,0.09798750228931244,-0.7263326134161828,-0.8123450008890635,0.3437022266599033,-0.05039858364260757,-1.0680083915972385,-1.0504156528914077,1.2035986988596843,-1.444782631038126,0.17644056999006352,-0.19095135662188573,-0.05271482727257392,1.6582047918735314,0.8386444587075701,-0.9936944152349656,-0.4399942572691482,-0.2789320368743693,-0.2881650095999184,-0.7073415472815842,1.4497185146917195,-0.2526762340899944,0.5267142582832072,0.5267142582832072,0
2725,Q9P0L2,0.044476338519026916,0.9891888377220636,0.3378637124243665,-0.269649435676181,13.308512526917806,-0.0966288549329183,0.2479333032732758,-0.5525834153318429,0.16672333448956458,0.00339732494740542,-0.4431737035393019,-0.5737324287099991,-0.5424670150784553,-0.051806023945636166,-0.1945670677008496,-0.27737718158328856,-0.16900589610877806,-0.1602693238662374,0.2761617964577069,0.32424979908322754,-0.9775317450845578,0.21043138685407253,0.6321039455269528,-0.10063563455418137,-0.7382826099065494,0.9102236927071368,1.142021996887846,0.9897653415634688,-0.14081015046452894,-0.6055980135219529,0.02182817325051002,-0.3403419462648024,1.4633001787718312,-0.6116497776847732,0.5876996506974395,0.5876996506974395,1
2052,Q9GZQ4,-4.597815120476901,-0.19056748881839394,-0.0004718675341272119,-0.33699143902842965,-0.12457590307464272,-4.165653723970991,-0.14546316358242672,0.11549401120304813,-0.6148572907518384,1.3198065622998938,-1.3697637327201106,-0.6709935050586897,0.06116495543495061,-2.154125237088729,-1.2682882851182695,3.611593886255232,-1.1266650394150397,1.0782369406032677,0.7683774938573819,-0.9679984250677568,0.8682841267523238,0.3467754669018555,0.6677823223105759,-0.1836481304967744,-0.08797611378187267,-0.8081833485241021,0.4508847246240905,-0.6808631237314287,1.8119110269082068,0.7801442680466812,1.0965707418308726,2.90710849722133,1.1926891729605795,2.725130969135163,-0.2759399332934349,-0.2759399332934349,1
709,Q9HD47,0.6725909013518095,-0.2051742178367601,-0.6474640163159727,-0.269649435676181,-0.1369397277531219,0.10990662298846436,-0.14539836435264533,-0.4950557299238368,-0.3694078060261589,-0.3495727332464489,-0.5740079990901558,0.3344630897617599,-0.2624716252470743,0.5029116280307102,-0.37211928384459547,0.15778093766428322,-0.060772891400408674,0.7217645173552838,-0.9677324553780816,-1.6954944088603707,1.501341777458319,-1.2456680399701143,0.08644798856881739,0.8574260347075369,2.125674729457419,-0.4636419766310602,-0.7171262322632466,-0.9084057744302048,1.179182801944204,-0.02089392669684721,-1.3463961634227133,-0.5974905949461021,-1.2957491613733758,0.5376879542988241,0.1216676158191718,0.1216676158191718,0
430,Q9NSU2,0.10711849168563906,-0.2051742178367601,0.2391959941215035,-0.4043334423806781,-0.14181146694618982,0.5498641882912931,-0.26747909960817684,0.17748850469817107,-1.0377392038463225,-1.1871335876434137,-1.358061111357004,1.816898038579404,0.2819199595133669,-0.6120468914332782,-1.4940024573820552,-0.6971318757055676,0.2672905020313696,-0.1922353169025249,-1.2251358789169238,-1.3557023634961003,1.9697789218749655,-0.7229640069175458,-1.6896142592773984,1.6147183975002233,-0.6794411830707708,-0.04880667359313421,0.20363574044964786,1.743194429919618,-0.7254414534498532,-0.17790407161007413,-0.6707375646256445,-0.8025713200605967,0.6897294838003257,-0.06104166329489854,0.6903598546140763,0.6903598546140763,0
1267,O43294,-0.44819573098054105,-0.2051742178367601,-0.0234419871289934,-0.20230743232393245,-0.13448845720565508,0.40729381544697657,1.3319594294679666,15.585325788854961,-0.4398920092373049,-1.2487222290119715,-0.8022803389206752,-0.2861569753090367,2.2088515325647338,-0.6237708624982535,-0.5158958874294484,1.782494013805256,1.1011835268108874,1.1453558263688317,-1.7455721497845678,-0.9414008421883268,-0.2607502315050753,-1.0169610907995073,-1.3603972557380608,1.47322742395338,-0.4586334548109859,0.008908463189762163,1.0331947267490338,0.2257736414640925,-1.6079698630042245,-0.5770027436476429,-1.1634438359613757,0.26885099911132154,-0.21009227135673084,-1.163902066953715,1.530666805514954,1.530666805514954,0
150,P05023,-0.272120489647362,-0.07233878764116454,0.3714559059897387,-0.4043334423806781,-0.11194881827075306,0.5119339531916945,0.3698185178714428,-0.5512811352971381,-0.7756317680634616,-0.7245099737150712,-1.2353639946616641,0.27601449936387634,0.1075261185078576,0.3493064265952539,-0.3349245508184354,0.6046124490824307,0.30647097860878353,-0.8920833624401346,2.0755304089444424,-0.2920842394787378,-0.07069129719873432,0.13771963570664172,0.3305260691469078,-0.6058958232426376,-0.6169302051067446,-0.6224382141924258,-0.8122187396411735,0.5279219941299855,0.7544299495338816,0.1071611005830311,-0.3188110664444587,0.22449236119462174,-0.9824216314391936,1.0579328756844553,-0.4947973887202986,-0.4947973887202986,0
1625,Q16394,0.6985507125740086,-0.2051742178367601,-0.02228645617853456,-0.4716754457329267,-0.14172644334003492,0.3786943681575293,-0.14546316358242672,-0.4301650533835894,-0.4948624385045247,0.4596530912226913,0.4076190382796711,-0.5291030809694275,-0.18693073716347292,0.24017672584352195,-1.24579663882771,1.2819091306504615,-0.7219595426193709,0.9597313629015254,0.3065231545027306,-0.04052104965032685,0.13678721124949442,-0.30005289092220466,0.36614221188924895,-0.24496925238093264,-0.025604223972595718,0.09028990069905024,0.2155961470742427,-0.3656298778504107,-0.07594479571439437,1.5557621397450876,1.6863467367331535,2.0902802613131706,1.3082063373408817,1.1559275749068296,-0.3008781022163725,-0.3008781022163725,1
1667,P16473,0.3447071987409869,-0.2051742178367601,0.8096212487329639,-0.20230743232393245,-0.14213607533635886,-0.7248390666689773,-0.2675920920539425,0.17341611210264654,-0.01719781483725179,-0.6613859683413915,0.2476519923678776,-0.7931968872864008,0.6275793306321877,-0.1702973464280362,-1.034029742252544,1.3771648769995095,-0.8618356000003016,0.04404698493683186,1.3423109046305208,-0.2836204363497213,1.3142705357160285,0.18130617709623206,1.0433180404387217,-0.4660758027840479,-0.4464500400437529,-1.0691936723727369,-0.3699141137011196,0.9027872774501816,0.07104486290722184,-0.5721674669108792,1.5944091926495696,1.4329049244138916,-0.2475513771260703,1.8529532682013825,-0.602382904346734,-0.602382904346734,1
2589,Q8ND25,-0.2777639268695793,-0.1929453085267805,-0.9425375159448554,-0.4716754457329267,-0.02773729844252189,1.3002804636828331,-0.09097883231380437,-0.5375174996118072,2.378288852667896,-0.2372772120119105,1.212106392326146,0.4562524433221063,1.107059162633346,0.6622008985941745,-1.3183729544440428,-0.32024247187387045,2.8114948038168586,1.8035876555735049,-0.7458618405524883,-1.3210273559137855,-1.146525619401804,1.229890711311734,-1.6555844292009283,0.4787028666257183,-1.8796134824002564,-0.05141134104853464,1.609917285289107,-0.4697526571186661,-1.1960650872613612,-0.27531162406788345,0.2776827563694181,-0.13213890311141002,-0.4715758147485526,-1.3157217142368611,2.0461971307250675,2.0461971307250675,1
1041,Q93096,0.8300427998516714,0.425521939300889,-1.1335171956953274,-0.4716754457329267,0.3604038611491692,-0.4154007212658473,-0.14539836435264533,-0.309154181616407,-0.12447459247641393,-0.4414351359032831,0.9134164497168532,-0.11521941786588336,0.8179086251925153,-0.307733163359878,-0.4075940292163667,0.3566597028619557,-0.3129611674529639,-0.11625475741324212,0.7668148575422962,0.4495143734775918,-0.347239493214036,0.5889484811998856,1.5253195139585682,-0.29927491370105497,-1.0166797172737527,0.7782731067245909,-2.118668864125895,0.07495453277197986,1.1953872460245978,0.08495502648825398,0.588607342892497,0.5332140015666638,1.3131716768970514,0.7557653587246563,-0.9592247813502284,-0.9592247813502284,0
2345,Q6PD62,-0.12426243442526945,-0.01803637729634204,0.5030451275994664,-0.20230743232393245,-0.1428259711435376,1.1369738289057878,-1.094388913002802,0.004393416883910557,-0.9423630084755332,-0.3263342773577034,-0.6050451953215168,0.5860461527787338,-0.4073989334933992,1.1796387891374036,0.7412493998847597,-0.3904953040659914,-0.3707229607176296,0.3434114338567841,-0.6106130855940993,1.0647561016916811,-0.040173907834610376,-0.7814219383591899,0.7466270278525604,-0.9960526101769234,0.5825210578356381,0.13945882331428006,-0.1654924081337996,-1.4412301539288015,-1.1716956877559628,-0.6477412980873523,0.9552084655557304,0.05395307405570053,-0.3880412786859321,-0.6077181940166229,-0.6293370657553417,-0.6293370657553417,1
701,Q8N0X7,-0.2726848333695816,-0.2051742178367601,-0.10824341987305088,-0.4716754457329267,-0.13480706180757826,-0.3676549423087662,-0.09161048194872863,-0.45790091507391295,-1.4804686388798505,-0.6742982867275673,1.0938149716759058,0.5313979799312035,-0.327343024533282,-0.4773939998690858,0.6581078034430555,-0.7993612673208129,0.3359166582761872,-0.4466193455696774,-0.5384498599562373,0.6107138863602166,-0.681554035424312,-0.9665869355140893,0.722244687526418,0.17849742493786092,0.3670356352217873,-1.036902525356453,-0.15548075625451752,-0.29932817049854177,1.1174469519242052,-0.0526192712932135,-0.03040360679359675,-0.4981518505212729,-0.7842461673885359,-0.3950901855295635,0.3882470772416456,0.3882470772416456,0
216,Q13177,-0.3951474210916981,-0.15009878605101026,0.14463073043250232,-0.33699143902842965,-0.13384017548481952,0.7132555497787457,-0.7289080994283529,-0.2872886358008464,0.2921866456717093,0.11630149801061568,-0.1425383166123271,-0.2176753118976308,-0.6460482644715794,0.26429591435044003,0.513314112659834,-0.2073195016418544,-0.3336827444186899,-0.6616069953828372,0.7358752549296924,1.1170892821300409,-0.37930019978822,0.7539833930828198,-0.01163573301572685,0.657755208670442,-0.7168889390636929,-1.2036809310678056,-0.4935499553746858,0.9540011173794226,0.37669172582546495,-0.6794975498252298,-0.5183846253555319,-0.5966488697070826,-0.7628513954773929,-0.09290860753621652,-0.04578184788207169,-0.04578184788207169,0
365,Q9HBI0,0.3994485397964935,-0.15628525151795075,0.16692120358386792,-0.269649435676181,-0.12767096838334918,-0.4448847054741164,-0.14539836435264533,-0.5398771754324531,0.16565363134427294,-0.00431328817380377,1.3645860273810408,-0.4716330285655386,-0.8498419686330699,0.20377593967634328,0.9665539927132456,0.4856096807614461,-1.1225625699466222,0.5340510932703187,-0.6114799423966396,0.9027116299913728,2.966028219128197,-1.1110310434810733,-0.01204705042147798,-0.11627982394359912,-0.2798112406365922,-1.4474658826273494,-0.9023124263895664,0.029602137378055875,0.7077199681812059,-0.2421853937786917,-0.9943951332237944,-0.2970073994988892,-0.9853424194134108,1.391897865500876,-1.0827051020122218,-1.0827051020122218,0
1722,P06753,-0.31952536231398604,-0.16042949245391286,-0.6919871728864444,-0.4716754457329267,-0.1428259711435376,-1.2325842948163142,0.3971715492687214,0.2064290652707264,-0.7936039642471939,-0.8850412311250759,1.7741730068708412,2.4347157713923546,-0.9973740264056554,0.9760156484519164,5.317108775135746,-2.2420841758875967,-2.089118771335388,-1.5933049850646934,-0.11377182801626587,2.564477219211979,0.9157918547864392,0.5048894473712245,-0.8461872035348342,-2.0692176811928125,0.28878040279886136,-0.4294948157719996,-1.5165038784949567,-1.5620491824481717,-2.0701020009504805,-1.4294992267755104,-0.5135114006087597,-2.0158596445537555,-1.3671624273429943,-1.2471679163419316,-3.1964282331757348,-3.1964282331757348,1
1195,P12034,0.7916674267405936,-0.2042300621426333,0.2862289533949461,-0.4716754457329267,-0.0941915667828059,0.9881527285016879,0.3698185178714485,-0.28711155172694114,-0.03972174879421412,-0.353889211562135,0.9331099939663632,-0.05417641803311879,-0.5498464514815306,-2.276196210477652,-1.2652092354242237,1.7096354979856334,0.4592608722879805,0.5009644342986971,-0.3825682902602647,0.8375641691081596,-0.6706985262869553,-0.8238675333138752,-0.2026466249943583,0.21585768280773995,-0.3486493448848918,0.5810612024640216,2.9345679801646383,-0.9303420541305348,-1.115116560552747,0.036921962485485536,-0.40552461940416223,0.8030522613395409,2.1326717627631258,-0.4690823102344766,1.7418051215304933,1.7418051215304933,0
2167,Q70EK8,0.4293587570742453,0.03815405663788449,-0.6930841005106977,-0.4716754457329267,-0.12784613144971788,-0.22141208481513067,0.37006223174478986,-0.39682193420429496,-0.508509097282835,-0.4830172221921036,-0.2317692998199727,-1.0970098897964569,0.6434910199568613,0.2418257320586825,-0.20281911972552186,0.3949229320028423,-0.4538230874102462,1.6096565941237475,-0.07084849946945718,0.3942981829524414,-0.7818739129695454,-0.44843816989065255,1.5237822426028382,-0.325300788505221,0.11068228762944557,-0.33038506205919393,1.5872319768135306,-0.10471098258559508,-0.9013540495918376,-0.0865325706893294,-0.6332967485005322,-0.11799275202928775,0.3428859118619975,-0.7859727201775872,0.7741361683093787,0.7741361683093787,1
1524,P02458,1.153976096406943,-0.14108176471088252,-1.1317542145064745,-0.4716754457329267,-0.06593202810907975,-4.1713932753263085,0.12582098081555554,-0.1582465400610441,-0.7102079638466328,-0.5910703009470538,-1.1886785866861242,0.7119222784577047,-0.4576434732150553,-0.5936043190018182,-0.8054741928413833,-1.3065162749386976,7.773005628534741,-1.7435047892723512,-1.1930589514666186,-0.6440567813421589,-2.2478286513360426,-1.2449370732858778,-1.0631740746939409,4.108322980059522,-0.38688800949295904,-0.4621316656003584,-1.7622996835634233,-1.4581957704501398,-2.0125478115477,-0.8128199730087252,-1.6720913622839086,-1.8647710575315568,-0.23411575244466976,-3.1434572482406633,5.111289207145483,5.111289207145483,1
153,Q01826,-0.5813808494248691,-0.08983092088206569,1.2311498399468563,2.2893466917092646,-0.14198048770331034,0.8931012028580941,-0.4040648053114219,-0.4115150444225645,-0.3032353783895545,0.4701240356041845,0.7818186628608195,-0.11129359113638028,-0.743778298063879,-0.5782032510632445,0.06544287033995634,-1.1063121202956556,-0.9581859918357148,0.4076669942234103,-0.343614373713506,-0.18572895215960653,0.20350657964539426,0.3170860400141035,1.3285910906457843,0.5170071227990752,2.800947719924852,-0.5803977948118281,0.041544972733336,-0.3454584497352889,-0.0761483673680864,-0.2276616771671099,-0.2022637094426908,-0.819178738696999,-0.5226165845980034,-0.4367895480762374,0.17930130344322026,0.17930130344322026,0
1598,P07339,0.2984310135188037,-0.2051742178367601,0.6627185859749294,-0.269649435676181,-0.1410887624218938,0.4179210130314683,-0.14546316358242672,-0.4189796555826165,0.5537147134499193,-1.092711605385447,-0.8217033357161506,-0.17114559028206278,0.07036054977369903,-0.010547312301596863,-1.256938648867399,-0.09917220930507777,1.0717109358973549,-0.9012232776169696,0.6558468187350327,-0.25267423287879875,0.14914324961990064,0.12093095032221444,-0.6936878459557457,0.07781645262000432,-0.3366916369309753,-1.3576141378815214,0.4761462510956912,0.003041322778740164,1.288051494212481,-0.1576517228209897,1.5132296525707307,0.660398312006167,-0.5180893632379663,1.0619081380287356,0.6368847272182602,0.6368847272182602,1
601,P32456,0.34696457362987265,-0.04656823471612975,0.3390713067544845,0.1344025844373104,-0.13117841703225205,0.3050677677874557,-0.14539836435264533,0.9699936001467484,0.3784543661381861,0.6143370729832325,0.061662267718940185,-0.2497261208647961,-0.3149156631162817,0.401703733886942,0.8428457264261667,0.2479847218904379,-0.7682299912404509,-0.8401999280643089,0.276878135724325,1.285275567937796,0.6859535745247686,0.5751068921207575,0.419378278320368,-0.6876041503363026,0.6513232562235131,-1.060250611007735,-0.3847368892153254,-0.7051054563445399,-0.2580773575315369,-0.09954701451849887,-0.3003538565807337,-0.03888412642357685,-0.8583611622343051,0.3397229757531371,-0.8536196587060491,-0.8536196587060491,0
47,Q86YT6,-0.2343094602585064,-0.1962474291187568,-0.12629486196036754,-0.4043334423806781,-0.12900435247250566,1.5345634837676858,0.17944492976428625,-0.4141723218815507,-0.4211791358377549,0.15492599535683424,0.29101401448804104,0.32935029060170656,1.229458411392517,1.4716932205433175,-0.8601615064542508,-1.3004518890161365,0.7644306554741229,0.954109415887792,-0.07796792549072383,-0.07781316975434079,-0.2018415331093078,-0.4234344250105778,0.8764263487698744,-0.9869995277982501,0.34634389384554604,-0.0796626620620551,-0.7749379395319748,-0.4233654109569219,1.1141609935235377,0.3935664796881269,-1.0905606323200068,-1.188498851439079,-0.3005636788581179,-0.3221277723016569,-0.31136943176985393,-0.31136943176985393,0
1806,P50993,0.5811672183518898,0.10485733825607367,-0.6057652537695741,-0.4043334423806781,-0.13940518707223934,0.22084585622929634,0.2479333032732756,-0.5551360561457943,-0.7609433304874144,-1.1268904591996858,-0.7932717620328213,0.28529751078001114,0.11137677375960567,0.17491934496558856,-0.2902908711870427,0.4758198369677877,0.4251771589441082,-1.1578936014652623,1.7039523676408337,-0.2862323430166849,-0.059995678831117276,0.6405054926227749,0.12931548339303678,-0.6683021965963954,-0.5571433155297402,-0.4342846890146736,-0.6531345684748062,0.7407185705117493,0.7101223970863737,-0.016750969931910328,-0.4717864044109048,0.032971511729409014,-0.8950900710100902,0.8256928225430262,-0.4452384373749692,-0.4452384373749692,1
2601,Q92560,-0.4961649473693879,-0.17335871485768026,-0.9052969736000908,-0.4716754457329267,-0.14282584176341492,-0.2423250056661345,-0.4290772732248173,-0.5402275686129718,0.02110872656174484,0.4577983868876721,0.9807244580301356,-0.09151408552486807,-0.5626628937636589,0.2345134036294967,0.2003428623193504,-0.6559644517591428,-0.010900267078172435,0.15356018839210472,-0.01333507394834732,-0.03811502926715337,-0.1988296468807305,-0.9459747075263258,0.33741363403094576,0.4976174708699935,-0.34273610247421005,0.28291505557249064,0.7180271074808244,-0.5742386000240586,0.4805838032611086,-0.7107047526612955,-0.441119390744498,-0.8289130773283897,-0.3507282123153035,-0.34064659747508386,0.7169918451686744,0.7169918451686744,1
