,ProteinID,Average Shortest Path to all Disease genes,BetweennessCentrality,ClosenessCentrality,DegreeCentrality,EigenvectorCentrality,HarmonicCentrality,Modularity,PageRank,BP,CC,MF,FrequencyA,FrequencyC,FrequencyD,FrequencyE,FrequencyF,FrequencyG,FrequencyH,FrequencyI,FrequencyK,FrequencyL,FrequencyM,FrequencyN,FrequencyP,FrequencyQ,FrequencyR,FrequencyS,FrequencyT,FrequencyV,FrequencyW,FrequencyY,Aromaticity,Isoelectric,SSfractionHelix,SSfractionTurn,SSfractionSheet,Target
1148,P55884,-0.08588706131419177,-0.19183758233659065,0.18547949264549352,-0.4716754457329267,-0.12928186189335236,0.4085428511466733,-0.5261455405669575,0.04180611040639148,-1.3576929451636195,-1.2225313595793528,-0.3212625857791013,0.1559579353033608,-0.7009304899878459,1.4187307479404851,0.9126069001400696,0.8805146505194156,-0.17690135840331522,-0.5467780728442679,0.34975509581876457,0.0848151730989501,-1.2792781058165466,-0.345664861006665,-0.2320786185176487,0.062396438050946273,0.0291153133955187,-0.2006165483923499,-0.5803986270603894,-0.541875872459471,0.27916594710719617,1.9501152094083083,-0.3284246484328208,0.9576122950498626,-1.2424447808439063,0.027337580967576804,-0.4021509281691172,-0.4021509281691172,0
1382,O75899,0.2944806074632526,-0.2051662072930916,-0.13751365440657612,-0.269649435676181,-0.14229814390024625,-0.12274646389751855,-0.3895598348637065,-0.3876648336803191,0.0009261719846434826,-0.9092793038794784,-0.7551772379729053,-0.5927017443181539,-0.0878017184225237,-0.5424852168502143,-0.9669187977422116,0.42577756966583297,-0.16895567648706927,-0.4824758506181665,1.5779493116174654,-0.1959548244678917,0.3697428441229264,0.4604120850276281,0.8890116969703459,0.06395103149916635,-0.15122856080336725,-0.3912470925568558,-0.2891594216941488,0.8772155522604331,-0.10681175333423258,0.6587094805674596,0.4480347073080537,0.6818763093149165,1.1486582942492507,1.0338935346482534,0.04611079981823068,0.04611079981823068,0
19,Q9C005,0.15678073924115046,-0.20462119963278064,-0.13982308625717627,-0.0002814222671867493,0.07439801799354627,0.9263687357614084,-0.1185044231506896,-0.5382489231063979,-1.1747430357377913,-0.0150459889342712,2.899269900448049,-0.061688467379447,-1.2016966670865166,-0.6747282496411213,1.7851752316726917,-1.0681414141752492,-1.346126436432581,-1.3104883683130208,-0.20920147117757176,0.2882288263415155,0.9899575242566278,-0.2904717877171159,2.4458694341570264,0.3363947671040653,1.8388663702873105,-0.8341665309409122,-1.0531197583319225,-0.7191222700463026,0.6034067131213222,-1.4294992267755104,0.23450398577460194,-0.9516783727953572,-1.273697212168034,0.1780124530939451,-0.3578051654893059,-0.3578051654893059,0
1809,P05121,-4.597815120476901,-0.2051742178367601,-0.04362699847402289,-0.269649435676181,-0.14098085990931047,0.27345195021863244,-0.14546316358242672,-0.2733235504299133,-0.5674015070009438,-0.14120993597900927,-0.06553222740039825,-0.0045968923473520594,-1.056841063618742,-0.08720745927505817,-1.0285785644928689,1.88457183024004,-0.3351095435490661,0.729124520123836,-0.3825682902602647,-0.5638574160546256,0.34146914568024106,2.19362839891922,-0.2913786350979078,-0.2073044216368068,0.4040219391032688,-0.6312414171275974,-0.3080865214226713,1.1097319580000804,1.5511056975870736,-0.12601372521018062,-0.40552461940416223,0.8540708612747405,-0.17606509145709695,0.9774085097430628,-0.5162663192266485,-0.5162663192266485,1
742,Q9P2Y5,0.35599407318542065,-0.2051742178367601,-1.031606145680397,-0.33699143902842965,-0.14207769871841402,0.5149869307106002,-0.3626658936617543,0.07102592967137514,-1.029672678043042,-1.638163987657275,-0.025850664200168568,-0.3139901556396457,-0.035391464916794645,-0.6965274427489869,0.003659263552746904,0.02634254985524762,0.04151949985966314,0.5185905353495662,0.3330938588579121,0.16217325979739527,0.6724456989497096,-1.464923536084426,0.8716580981906693,-0.3656723851885856,0.6201616445325647,-0.05345893012828047,0.2660405071076806,-0.6450527341222821,-0.34348629329154146,-0.8672662100059153,0.21347055031317835,-0.1479081657787946,0.9490224362114844,0.2711564995816291,0.17987461195594562,0.17987461195594562,0
975,P09769,-0.5633218503137732,-0.2050834940390033,0.8666450740225706,0.7404806146075472,-0.12356182609550352,0.6083338178838213,0.5456871355308923,-0.13055223657077547,0.0352226475060739,-0.9943992661804372,-0.4519748809460658,0.05857248442430461,0.009175693092121743,0.3502356073978873,-0.021757554790992915,0.5687463745873284,0.5692343147117687,-0.5031124651359458,0.4934421207190068,-0.28919621874300944,-0.19099173063412528,0.3426313667648924,-0.4406631133439536,-0.13979046773298898,-0.3187701445753425,-0.3405245048409762,-0.7380861308648847,0.5245122390193222,-0.7550886941927843,1.046876820621761,1.2998932167554007,1.3189284259017011,-0.9343746692633156,0.4531476992728458,-0.2694982692288732,-0.2694982692288732,0
1724,P37023,0.1454938647967159,0.351418794642699,1.2585257557260023,3.2994767419929913,-0.11764772234303625,-0.5600547251779393,0.0037252643716314507,-0.5132701338289977,-0.6315729643171988,-0.8983155760640654,-0.4397274256312052,-0.5820061596778089,0.8821505430383693,-0.21527666766691705,-0.6332218729407613,-0.8111170590321402,0.4283258531704817,1.227629359729858,-0.2452484536838317,-0.9087978408513144,0.9922920963572452,-0.3229512105674271,-0.3291294306489203,-0.17533591275232824,-0.0911386381092566,0.5201189804623982,-0.3881401858635081,0.1880484207104538,0.9989795043212164,1.1748803538868284,-0.4475145676564467,-0.3322383730037793,0.3514292166865837,0.5987873320773448,-0.1593979395971013,-0.1593979395971013,1
279,O14830,0.1381573964078341,-0.20244047789120612,-1.3749881126529606,-0.4716754457329267,-0.09007582416149816,-0.4812105993138977,-0.14539836435264533,2.2557225087146158,0.4557092928874117,-0.4793585148087764,-0.8223364180444583,-0.6038968163737083,0.11296892932619555,0.4584823944681037,0.05332326005223996,0.7798941942908978,-0.6385601593949499,0.8082078964855386,0.3551546107649169,-0.2061626122847645,0.3583674107405929,-0.18470338830567007,0.054358041719906096,-0.8041147203354897,0.02346086976336554,0.6190103453652964,0.6506146846124187,-0.5761060951848798,-0.7232361489708742,0.3102124984212448,0.36141688619821066,0.7353662303498139,-0.16372476226602806,0.41440134610267343,-0.4424019567275686,-0.4424019567275686,0
1139,O43542,0.2194228924077626,-0.2051742178367601,1.2142561186171834,1.7506106648912767,-0.13955587888067733,0.011484249723531818,0.5187931943289428,0.1289212515072746,0.8427969161757516,-0.27196839200604783,-0.852308063090968,1.0368597339074177,0.1447068610995051,-0.6710582987783099,-0.7375091611738387,-0.45633920541864,0.012782022448253064,0.9440961616816274,-0.5301732839780668,-1.0211551550132074,2.564727615897204,-1.1639899071782998,-1.5674782948529926,-0.004284452452428246,0.8913004582169909,0.7782731067245909,-0.09435275908873073,-0.3200887007908851,0.02326579087611357,-0.293658536827687,-1.7484748140856146,-1.245064366116886,1.1033130609495243,0.5278867226392362,-0.462133058036609,-0.462133058036609,0
1491,O95477,0.33849941779654674,0.992321944088284,0.2483221945881471,0.5384546045508017,-0.14276915828234196,0.4910155661012989,-0.3897044145116589,-0.3026227950761576,-0.9481760665907932,-0.2542057331933699,-0.9919772212764494,-0.6940614861606504,-0.1972534334873252,-0.017362301041829658,-0.6728685581410392,1.1813447962460977,-0.04201275562594518,-0.6143054765988915,0.6999864106218532,-0.2079985843540184,0.6804145340309163,0.4393168540627831,0.6515118004385219,-0.4892378113472292,-0.4654948206389136,-0.6156156046301758,0.07943859358215842,0.14676469154877667,0.8117650094877213,0.8880645575202109,0.25184424393474913,1.094880458138275,-0.3254633963383221,1.3944000237203518,-0.08263922926482255,-0.08263922926482255,1
2663,P55008,1.4265541142400369,-0.2051742178367601,1.159167783916325,1.7506106648912767,-0.11800056978589568,0.7644113510728079,-0.14546316358242672,0.05372565634669027,-0.5956040557428061,-1.028488495658197,0.15564782166689864,-1.2531914779848168,-1.2016966670865166,1.0615329932510844,1.3145479974641334,0.381547424544014,0.5822786197585432,-1.6130086057954576,0.19552246187261266,2.4161239664837524,1.3015037888677858,3.168669601511545,-1.1424815891523563,-0.21766757521504115,-0.7354581494576564,-0.8150307355496508,-0.1065935216286376,-1.6207752657189562,-2.704849743701752,-1.4294992267755104,-0.015536343945382,-0.2329376761201272,-0.5954172248553746,-0.3014674971274283,-0.18446806670723206,-0.18446806670723206,1
297,Q8WYH8,-0.34774254842507324,-0.09682975959560564,0.2413655825318632,-0.4716754457329267,-0.07939166892879962,0.13531734781426813,-0.7289080994283524,-0.41543599702037,0.4566497906784574,-0.09991712567405996,0.3977249307802738,-1.053203860601312,0.9820015551901868,2.285499990689181,0.5024218764329939,-0.4377079804372094,-0.2930546391812228,0.05605226693967391,-0.3721028542302725,1.6558135462515924,-0.8008343698255945,1.0369216248965334,-1.1121497285557351,-0.5098653263146579,-0.08521439548903555,0.5781747676554703,-0.7485067596979629,-0.0633105989750227,-1.079086530037344,-0.3378301192145467,0.4795435089001854,-0.11783346749081365,0.33711735561291795,-0.9618698607691984,-1.1009879765174455,-1.1009879765174455,0
1748,P04075,-0.2822786766473525,-0.2051742178367601,0.6503120057483917,-0.269649435676181,-0.14269615416581627,-0.1775427806226398,-0.3624622488773535,-0.3043924511981985,-0.4194126021127966,-0.9663014516003188,-0.22412955186837605,1.7192450776500647,0.07812646684854778,-0.7968246918077672,-0.3181664842901653,-0.9432451449932819,0.6117676683471946,0.030854367351292832,0.6064729169697242,0.31445288616721195,-0.08755011873285652,-1.2217790848171406,0.1454558761811031,-0.2933318824304783,-0.037354727930747234,-0.7968149303214285,-0.8803509537185455,0.6501548453772497,0.008545270246304247,-0.3498264830338979,0.6720745627845726,-0.3187962932795204,0.795242949368933,0.018289992492171298,-0.24696942444115305,-0.24696942444115305,1
1549,Q9HC29,-0.2997733320362264,2.8610924627707086,-0.4857324784484239,-0.4716754457329267,-0.14281381884812813,0.9911755588821494,1.2393953570351703,0.004393416883910557,-0.3791638090876999,0.1841946922096463,-0.6351211878179029,0.9143405471899866,0.7580325067515504,-0.6155114751902994,-0.3756599363153546,0.4864268362990509,0.11635165205787056,1.0261714010923362,-1.0732870682397186,-0.9886307327485072,2.8507551544252903,-0.7774445189718279,-0.4033174786131537,-0.5971018216924566,0.3027008047202472,-0.031751110736136845,-0.474128301871344,-0.7204498240363264,-0.5405761508725132,0.8378135350818758,-1.0495973613738905,0.013637540034508743,-0.4034484352499294,0.8955601374001368,-0.6171024649414318,-0.6171024649414318,1
1944,Q99665,0.16355286390781268,-0.1755516994363421,-0.6366563741871689,-0.4716754457329267,-0.13691083842924548,0.17995838562188435,0.2479333032732773,0.01233851508803843,-0.2900670636018783,-0.1898448775633782,-1.2652300857530678,-0.706762611108183,0.4871650670795341,-0.589289068765345,-0.752308138477422,-0.5308483861079287,-0.4797376498308489,0.6359547402973293,0.908249759285816,-0.5107835950762278,0.3387852406833106,-0.4563071239351341,0.4637698870826437,0.3778570963421951,0.0738054719665103,-0.34032093433530963,0.6832267708172691,0.3251791331493867,-0.40137085164204944,2.0658682173872043,0.2231332422420915,0.4504202214162002,0.5634784236147743,0.5713740029594824,0.4279930337747863,0.4279930337747863,1
1709,Q16637,-0.61467712903595,-0.2051742178367601,0.3469359927070232,-0.20230743232393245,-0.13796238014432272,-0.3828128241261732,-1.954015823228714,-0.5487984296371201,-0.6198720109143955,-1.172186661787523,1.6035534132535123,-0.5752673512610719,0.3828462606426105,0.6339462692552421,-0.8856343224608667,-0.8144458673993783,0.7100644969760279,-0.9890606159879318,0.19552246187261266,0.438080596774068,-1.4664649467159752,-0.2696335865771849,1.5267221433503195,2.443935702128007,-0.5483376447184842,-1.2886416714834024,1.0845856830360878,-0.9234030268783882,-1.719538705117262,1.2439761386799102,-0.015536343945382,-0.093417423236111,-0.505529974948831,-1.3071563757697169,2.675594063196981,2.675594063196981,1
2546,P08758,0.041090276185697036,-0.13412801754129391,0.9754025952464481,0.26908659114180744,-0.13416232774897796,0.8531694131033281,-0.3897044145116589,-0.06603933902280636,-0.3305859043737184,-0.8823595453702207,-1.074703616395948,0.35857313330088675,-1.0197218152301246,1.6962320366824115,0.6213287885759995,0.3680925000096517,0.0982896097973229,-1.3770782721494872,0.6796734667838973,0.2170960640643138,0.8945464807194589,0.19453734381479448,-1.260775845479179,-1.5376202874843508,-0.5436596321000058,0.046349154179861095,-0.464774490809073,1.4316811380394423,-0.5962841211309438,-1.0201233114401491,0.816472853197863,0.3094473069664839,-1.2152814526836837,0.6396896784686468,-1.379681530652998,-1.379681530652998,1
1131,P31645,0.026417339407931777,-0.1890459603626378,-0.1468571424169484,-0.4716754457329267,-0.1147792968087941,0.18769120945150986,0.2477377826159137,-0.4560028596824474,-0.9063362507427036,-0.9496592389902636,-1.2013730304738488,0.030344868612140436,0.4620734070290667,-1.4184700059247992,-1.1962482970385142,2.311083268879355,0.4970880349468877,-1.2178415455840244,2.5105433589196737,-1.0701774726295674,0.04493385493611096,-0.40716571410073343,-0.10715408078768174,-0.4491113384622622,-1.0348509570403313,-1.3096910464137912,-0.4860061571885141,1.5096512286320345,0.6452077874855126,2.521303257730835,1.763083868129434,3.0318362413658337,-0.6479914083912897,2.5815072883137966,-0.2668031886287177,-0.2668031886287177,0
1541,P10828,-0.3990978271472517,-0.18417189230426054,0.811452930540525,0.33642859449405604,-0.11489192649009156,-0.17995976947116785,0.9956190744922576,-0.4781308257306346,-0.6403833109613218,0.9649752698965732,-0.20920719641711014,-0.8049674566715899,1.3246353326551503,0.603338108969206,0.30948831833544943,0.40956635632923977,-0.6102047724098221,1.5432749348361046,0.20131677414621627,0.7142986920561957,-0.09263065537417413,0.5179690526032277,-0.5866387294554867,-0.5931988873818989,-0.6973034261485846,-0.19245323625278785,-0.5705476297843856,0.6705186267550406,-0.2255421411898041,0.2754937394802246,-0.286404328028158,0.1798727901137069,-0.17256014588803595,0.033325821547126294,-1.0809517495080103,-1.0809517495080103,1
486,P10301,-0.18126115036966267,-0.2051742178367601,1.1119360465771184,3.5015027520497384,-0.14253553281154624,0.4112585782598283,-0.2405851584062183,2.471688266622928,-0.12487454316426365,-0.3891995811859004,0.0748837216269716,0.4111433505589827,-0.4003395212969007,0.5339145127241046,-0.5579223309339917,1.0596427038293514,1.8237946195137336,-0.5540143111680055,-0.4171330331116129,-0.6144562421540217,-0.8630501808547705,-0.9415221912220464,-1.2894102349781915,0.4278269571441828,0.169243740428063,0.4841405474245871,0.016045723703815955,-1.2859512856028428,1.2906317155124172,-1.4294992267755104,0.009697083824524796,0.17538306397162556,-0.3201329582853752,-0.06219350704066918,0.8305081103355056,0.8305081103355056,0
1309,P16455,-0.3883752964250375,-0.2051742178367601,-4.302948435043093,-0.4043334423806781,-0.12837238286980654,-1.0144440735000038,0.2477377826159128,0.1990906729738208,-0.20886157781878725,1.6847185473556894,-0.37188511621780335,1.9340344163511656,0.20487223615129602,-1.999740074197408,-0.43734483016583264,-0.7901793368382074,2.4157281624441858,0.8646979044547168,-1.1207101551775551,-0.1746828384077376,0.7857332170198802,-0.3792606447481296,-0.8752095421560403,0.5605201504857621,-0.4805403603926983,-1.1399232616491326,-0.7626052575309514,-1.4994931372249451,0.7051832420080472,1.101907399452811,-1.0439630914023574,-0.6454323368206943,0.78472811266175,-0.06437755858760442,0.9346866797770241,0.9346866797770241,0
2628,Q14331,1.5885207625176727,-0.08349159472943354,-0.04896068848592232,-0.33699143902842965,-0.13896271225297996,-0.4784383049052955,0.3700622317447889,-0.5522492645550632,0.7842127982373328,-1.4363025873245585,0.7038422839140713,-0.4081511711849864,-0.07317045402362081,1.1709156435756023,0.7125829304531893,-0.3082347531349659,0.2821303965267785,-0.8149355955765295,1.220509352783432,3.2125164278348897,-1.0036041725485902,-0.7653889299760249,-0.38630125055751824,-1.1461338347533123,-1.1140507985810963,-0.5506897480517425,-0.30358439785226154,-0.03682126587177659,-1.0229467150482277,0.09375999307699708,-0.02193272447310189,-0.1615552211562109,1.2769539060167543,-0.5072828955472457,-0.7528525068996121,-0.7528525068996121,1
159,Q9UM11,-0.5870242866470856,-0.2051742178367601,-0.6721280630906051,-0.4716754457329267,-0.14064262676897882,0.21947565222320034,-0.28410006974934315,-0.06337418246768703,-0.3697899645483404,0.2764315446333546,-1.6403403210952223,-0.38883821641204186,-0.3798747554770045,0.08049732408320501,-1.2159747893756028,-1.0710057187356221,0.09071520497838292,0.1670043086756089,-0.6661478472019758,-0.2299078395694248,0.433590396930712,-1.109799607537576,0.8535505275285306,-0.4915738030902805,0.2771052269938284,0.3785452118640392,1.2964576114643571,0.7909703936046719,0.4783405954671716,2.2680896859309803,-0.4225576387355324,-0.1288600681219699,1.4564363270324197,0.08729073069182225,0.6353884529353971,0.6353884529353971,0
80,O15067,2.167537421517165,0.04839722114940001,0.8826065357309048,0.6057966079030505,-0.09088175916193326,-0.2798197636946277,-0.14539836435264533,-0.5585001849312597,-0.6708214337297544,1.01117981915607,-0.4289428541423989,0.8736054684543394,0.06043085550490147,-0.1608281571854595,-0.2391022453317584,0.034012154060015794,1.2217810366855049,0.16230529345510306,-1.1760016466745848,-1.3852895385889241,0.5792193996123178,-0.4438615059736088,-0.2523842988192184,0.6261161894485966,-0.4275064667703203,0.3084678523828823,-0.6917966585491266,-0.5689836528786983,1.0534711954012388,0.8223742686417239,-1.0071761089873257,-0.2335633274783507,-0.8804861311390028,0.1275662935519579,0.5658172902407331,0.5658172902407331,0
2225,Q63HR2,0.2239376421855366,-0.2051742178367601,-0.027673610035112668,-0.4043334423806781,-0.14103457094520278,0.6562782035385906,0.0037252643716324313,-0.4647335012291551,-0.19631033300222864,-0.6180617723521483,0.5805414672744639,0.062048687247283366,0.1621460835192315,-0.8054035049905194,-0.6665621881553053,-0.5922236929275679,0.7417162153215942,0.8876544874927601,-1.241491656128429,-0.8113577275989773,-0.29684403688449146,-1.1847249247839085,-1.6364022488605745,2.3495677518189013,-0.4592263184729326,0.354038700346439,0.903198801543494,0.25439219741373514,-0.49143136234786494,-0.03489000490912663,0.4240661434799863,-0.14124445101679198,1.015981500520421,-0.8223224990492872,1.7022798039428504,1.7022798039428504,1
12,P31483,-4.598379464199123,-0.2051742178367601,-0.4513030562462658,-0.4716754457329267,-0.11437265501444092,-0.4884196580241645,-0.14539836435264533,-0.4217083882359505,-0.7018473002871676,0.032768622370064844,0.8076080501699839,-0.19520833306672347,-0.2965367822049814,-0.9346102104807996,-1.1511851297422755,0.4261647908755818,1.1165957333052263,-0.3360166059303141,-0.15048504565733847,-0.4926503022505999,-2.40209711245734,1.5956013553548891,1.4676300211517206,-0.04198616943411845,2.3816010357052275,-1.1463129964359535,-0.09493546378217843,0.7688387616725558,0.4093457668502621,1.964290744916604,1.345434466266238,1.5461262738672428,0.3879390663643025,-0.3924832091150896,0.8909179884957994,0.8909179884957994,0
319,P22681,-0.9205514264801264,-0.19172711448730925,0.8070590944207663,-0.269649435676181,-0.06688570398773129,0.4097590894100643,5.041821370457528,-0.21456443401547204,-0.4805478030048387,-1.3977358669570148,-0.9724318136186744,-0.3283413448385159,0.27659793519057463,0.25449844796091875,-0.5170802135525109,0.0726484948367807,0.04490092417508396,-0.009751519402610698,-0.18481082355666786,-0.39620176818212827,-0.285430036831135,0.23358827075235816,-0.2361414897354324,1.4982350271377043,-0.29925670794647524,-0.3016908469327137,0.9758982500865472,-0.01050735881557138,-1.1909943731613435,0.016420120987355322,-0.2523295038788769,-0.08048177065083766,-0.5209371315128284,-0.6540136205896698,1.2804313053674272,1.2804313053674272,0
1787,O00217,1.242013717073532,-0.2039759201281381,0.21732696017361866,-0.4716754457329267,-0.14043599932228928,0.15564447001106574,0.1530631464498615,1.7567221753331554,-0.2365757140089961,0.3457082219264657,-0.35970911056248456,1.67544074946176,1.2939584440868592,-0.5205378855335305,0.6156665546644278,-0.1446896239110782,-0.33777969620734233,-0.9266658170071794,0.19552246187261266,-0.8970986777799698,-0.2011078104491129,1.0369216248965334,-0.22039302701506808,0.036920564356903836,-1.2968196636751714,1.2688573825588594,-1.3507140242784623,1.0757307244645709,-2.113663120551058,-0.18187738956298047,1.6347298322065091,0.6878959929143758,-0.5824927380694622,-0.4221501625645033,-0.8734830343659747,-0.8734830343659747,1
