Q9UJS0,0.099259259,0,0.01037037,0.041481481,0.057777778,0.075555556,0.084444444,0.014814815,0.048888889,0,0.057777778,0.094814815,0.017777778,0.028148148,0,0.051851852,0.042962963,0.051851852,0.053333333,0.054814815,0,0.081481481,0.004444444,0,0.028148148,0,0.108148148,"(0.33333333333333337, 0.2177777777777778, 0.2696296296296296)"
Q16602,0.056399132,0,0.036876356,0.032537961,0.047722343,0.05856833,0.045553145,0.036876356,0.082429501,0,0.041214751,0.117136659,0.023861171,0.065075922,0,0.034707158,0.041214751,0.026030369,0.062906725,0.054229935,0,0.065075922,0.023861171,0,0.047722343,0,0.130151844,"(0.3947939262472885, 0.2082429501084599, 0.24511930585683298)"
Q00535,0.054794521,0,0.02739726,0.071917808,0.058219178,0.051369863,0.054794521,0.023972603,0.037671233,0,0.078767123,0.136986301,0.01369863,0.044520548,0,0.065068493,0.030821918,0.054794521,0.047945205,0.04109589,0,0.061643836,0.010273973,0,0.034246575,0,0.095890411,"(0.33219178082191775, 0.21232876712328766, 0.2636986301369863)"
P78383,0.065217391,0,0.02173913,0.01863354,0.027950311,0.071428571,0.080745342,0.01552795,0.065217391,0,0.055900621,0.152173913,0.031055901,0.02484472,0,0.034161491,0.031055901,0.027950311,0.068322981,0.071428571,0,0.077639752,0.01242236,0,0.046583851,0,0.130434783,"(0.4254658385093168, 0.2080745341614907, 0.27639751552795033)"
Q9NQX3,0.067934783,0,0.016304348,0.065217391,0.067934783,0.019021739,0.074728261,0.023097826,0.070652174,0,0.046195652,0.09375,0.029891304,0.028532609,0,0.077445652,0.033967391,0.054347826,0.069293478,0.067934783,0,0.078804348,0.004076087,0,0.010869565,0,0.033967391,"(0.27717391304347827, 0.25, 0.2595108695652174)"
O14874,0.077669903,0,0.012135922,0.065533981,0.046116505,0.036407767,0.067961165,0.048543689,0.067961165,0,0.041262136,0.118932039,0.026699029,0.019417476,0,0.058252427,0.033980583,0.084951456,0.058252427,0.053398058,0,0.048543689,0.002427184,0,0.031553398,0,0.07038835,"(0.3058252427184466, 0.20388349514563106, 0.26941747572815533)"
Q8IZY2,0.092730662,0,0.016775396,0.040540541,0.055452004,0.042870457,0.08527493,0.023765144,0.020503262,0,0.023299161,0.153774464,0.018639329,0.020503262,0,0.07082945,0.040074557,0.069897484,0.068499534,0.046132339,0,0.075489282,0.016309413,0,0.018639329,0,0.077819199,"(0.3275862068965517, 0.2451071761416589, 0.320596458527493)"
Q8WWZ4,0.049902787,0,0.020090732,0.042125729,0.069345431,0.064808814,0.05573558,0.021386909,0.080362929,0,0.064808814,0.121192482,0.031108231,0.0382372,0,0.036941024,0.03499676,0.037589112,0.075178224,0.053143227,0,0.058327933,0.014906027,0,0.029812054,0,0.109526896,"(0.3694102397926118, 0.20609202851587816, 0.27154893065456903)"
Q9HCB6,0.057001239,0,0.057001239,0.053283767,0.087980173,0.024783147,0.063197026,0.012391574,0.043370508,0,0.063197026,0.060718711,0.033457249,0.021065675,0,0.068153656,0.043370508,0.066914498,0.084262701,0.064436183,0,0.04708798,0.027261462,0,0.021065675,0,0.073110285,"(0.22428748451053288, 0.23667905824039653, 0.23915737298636924)"
Q9UQB8,0.094202899,0,0.009057971,0.052536232,0.063405797,0.028985507,0.065217391,0.016304348,0.02173913,0,0.077898551,0.096014493,0.027173913,0.038043478,0,0.059782609,0.059782609,0.054347826,0.106884058,0.043478261,0,0.043478261,0.007246377,0,0.03442029,0,0.070652174,"(0.23188405797101447, 0.26992753623188404, 0.28079710144927533)"
O60506,0.075441413,0,0.006420546,0.064205457,0.07223114,0.035313002,0.121990369,0.019261637,0.030497592,0,0.073836276,0.056179775,0.017656501,0.040128411,0,0.052969502,0.056179775,0.07223114,0.040128411,0.040128411,0,0.059390048,0.008025682,0,0.057784912,0,0.101123596,"(0.24719101123595508, 0.2552166934189406, 0.22150882825040127)"
O75838,0.058823529,0,0.021390374,0.096256684,0.101604278,0.085561497,0.032085561,0.016042781,0.064171123,0,0.069518717,0.101604278,0.032085561,0.053475936,0,0.042780749,0.021390374,0.037433155,0.042780749,0.042780749,0,0.053475936,0,0,0.026737968,0,0.112299465,"(0.3315508021390374, 0.17112299465240643, 0.29411764705882354)"
O75398,0.155752212,0,0.028318584,0.044247788,0.074336283,0.017699115,0.063716814,0.02300885,0.028318584,0,0.044247788,0.063716814,0.015929204,0.030088496,0,0.076106195,0.038938053,0.040707965,0.074336283,0.081415929,0,0.07079646,0.008849558,0,0.019469027,0,0.046017699,"(0.20884955752212392, 0.24424778761061947, 0.30973451327433627)"
P50991,0.090909091,0,0.016697588,0.057513915,0.06122449,0.012987013,0.070500928,0.011131725,0.087198516,0,0.072356215,0.105751391,0.027829314,0.037105751,0,0.029684601,0.033395176,0.050092764,0.07606679,0.066790353,0,0.081632653,0,0,0.011131725,0,0.024118738,"(0.2987012987012987, 0.21335807050092764, 0.2857142857142857)"
Q9Y6A1,0.070950469,0,0.020080321,0.036144578,0.032128514,0.042838019,0.060240964,0.042838019,0.040160643,0,0.022757697,0.141900937,0.02811245,0.032128514,0,0.044176707,0.045515395,0.0562249,0.084337349,0.03480589,0,0.089692102,0.03480589,0,0.040160643,0,0.117804552,"(0.3895582329317269, 0.22088353413654618, 0.2730923694779116)"
O00471,0.057909605,0,0.025423729,0.055084746,0.086158192,0.050847458,0.040960452,0.029661017,0.063559322,0,0.077683616,0.108757062,0.02259887,0.043785311,0,0.024011299,0.06920904,0.052259887,0.057909605,0.039548023,0,0.059322034,0.001412429,0,0.033898305,0,0.086158192,"(0.3177966101694915, 0.16666666666666666, 0.2754237288135593)"
P49711,0.056396149,0,0.037138927,0.055020633,0.107290234,0.023383769,0.053645117,0.045392022,0.030261348,0,0.089408528,0.048143054,0.031636864,0.03301238,0,0.068775791,0.055020633,0.061898212,0.046767538,0.064649243,0,0.066024759,0.001375516,0,0.024759285,0,0.049518569,"(0.19394773039889956, 0.20220082530949107, 0.24346629986244842)"
Q16650,0.092375367,0,0.013196481,0.057184751,0.030791789,0.038123167,0.080645161,0.032258065,0.03372434,0,0.039589443,0.065982405,0.019061584,0.046920821,0,0.090909091,0.054252199,0.045454545,0.109970674,0.052785924,0,0.041055718,0.011730205,0,0.04398827,0,0.093841642,"(0.2346041055718475, 0.3284457478005865, 0.20821114369501464)"
Q7Z5J4,0.089716684,0,0.027282267,0.041972718,0.059286464,0.023084995,0.085519412,0.022035677,0.010493179,0,0.07135362,0.08656873,0.010493179,0.022035677,0,0.111227702,0.059811123,0.053515215,0.113850997,0.051941238,0,0.034102833,0.00524659,0,0.0204617,0,0.048793284,"(0.1799580272822665, 0.33263378803777544, 0.24606505771248688)"
Q9UGL1,0.064766839,0,0.035621762,0.054404145,0.086139896,0.029792746,0.044041451,0.023316062,0.035621762,0,0.068005181,0.113989637,0.023316062,0.033031088,0,0.065414508,0.045984456,0.063471503,0.06865285,0.043393782,0,0.060233161,0.01619171,0,0.024611399,0,0.070595855,"(0.280440414507772, 0.21113989637305697, 0.28821243523316065)"
Q15326,0.051495017,0,0.041528239,0.048172757,0.099667774,0.028239203,0.034883721,0.041528239,0.048172757,0,0.102990033,0.058139535,0.029900332,0.041528239,0,0.033222591,0.056478405,0.071428571,0.063122924,0.048172757,0,0.051495017,0.023255814,0,0.026578073,0,0.07807309,"(0.23588039867109634, 0.17275747508305647, 0.23920265780730898)"
Q9Y2A7,0.066489362,0,0.020390071,0.04787234,0.070035461,0.045212766,0.028368794,0.028368794,0.059397163,0,0.058510638,0.122340426,0.040780142,0.044326241,0,0.034574468,0.040780142,0.046985816,0.087765957,0.052304965,0,0.063829787,0.007092199,0,0.034574468,0,0.086879433,"(0.3324468085106383, 0.1950354609929078, 0.299645390070922)"
Q08828,0.084003575,0,0.030384272,0.035746202,0.053619303,0.044682752,0.080428954,0.023235031,0.045576408,0,0.039320822,0.134941912,0.024128686,0.031277927,0,0.044682752,0.033958892,0.066130474,0.056300268,0.051831993,0,0.082216265,0.00714924,0,0.030384272,0,0.082216265,"(0.34495084897229666, 0.2126899016979446, 0.29669347631814114)"
Q6PUV4,0.089552239,0,0.014925373,0.059701493,0.201492537,0.014925373,0.074626866,0.007462687,0.02238806,0,0.149253731,0.074626866,0.044776119,0,0,0.044776119,0.067164179,0.059701493,0.014925373,0.02238806,0,0.02238806,0,0,0.014925373,0,0.029850746,"(0.14925373134328357, 0.1343283582089552, 0.4104477611940298)"
P01215,0.060344828,0,0.086206897,0.025862069,0.034482759,0.051724138,0.034482759,0.043103448,0.017241379,0,0.060344828,0.068965517,0.034482759,0.034482759,0,0.060344828,0.043103448,0.034482759,0.086206897,0.077586207,0,0.086206897,0,0,0.060344828,0,0.112068966,"(0.28448275862068967, 0.21551724137931033, 0.19827586206896552)"
Q6ZRS2,0.09504644,0,0.008978328,0.033436533,0.077399381,0.016718266,0.0625387,0.017337461,0.027244582,0,0.031888545,0.103095975,0.014241486,0.018885449,0,0.141176471,0.048916409,0.0625387,0.101857585,0.065325077,0,0.058823529,0.00619195,0,0.008359133,0,0.03126935,"(0.22043343653250774, 0.32445820433436534, 0.2897832817337461)"
Q14296,0.06557377,0,0.027322404,0.021857923,0.052823315,0.027322404,0.076502732,0.027322404,0.027322404,0,0.02003643,0.167577413,0.010928962,0.010928962,0,0.114754098,0.06557377,0.102003643,0.063752277,0.029143898,0,0.058287796,0.009107468,0,0.021857923,0,0.058287796,"(0.3114754098360656, 0.2659380692167578, 0.2969034608378871)"
Q6P1M0,0.071539658,0,0.024883359,0.051321928,0.051321928,0.052877138,0.083981337,0.018662519,0.046656299,0,0.048211509,0.118195956,0.018662519,0.032659409,0,0.048211509,0.035769829,0.069984448,0.054432348,0.049766719,0,0.071539658,0.01244168,0,0.038880249,0,0.104199067,"(0.3405909797822706, 0.2192846034214619, 0.2597200622083981)"
O60266,0.070804196,0,0.018356643,0.046328671,0.065559441,0.048951049,0.056818182,0.020104895,0.048076923,0,0.048951049,0.111013986,0.038461538,0.043706294,0,0.037587413,0.037587413,0.053321678,0.071678322,0.050699301,0,0.085664336,0.011363636,0,0.034965035,0,0.09527972,"(0.34003496503496505, 0.2097902097902098, 0.28583916083916083)"
Q86UE8,0.059585492,0,0.018134715,0.049222798,0.085492228,0.027202073,0.055699482,0.029792746,0.046632124,0,0.080310881,0.095854922,0.018134715,0.046632124,0,0.050518135,0.060880829,0.066062176,0.085492228,0.047927461,0,0.04015544,0.005181347,0,0.031088083,0,0.063471503,"(0.24611398963730569, 0.23834196891191708, 0.25906735751295334)"
O14646,0.040935673,0,0.011695906,0.075438596,0.092397661,0.026315789,0.056140351,0.03625731,0.047953216,0,0.094152047,0.080701754,0.015204678,0.038596491,0,0.037426901,0.049707602,0.067251462,0.118128655,0.03625731,0,0.029824561,0.015204678,0,0.030409357,0,0.071929825,"(0.2304093567251462, 0.25029239766081873, 0.22923976608187133)"
Q8WZA2,0.065281899,0,0.017804154,0.055390702,0.076162216,0.041543027,0.045499505,0.034619189,0.052423343,0,0.06330366,0.104846686,0.029673591,0.043521266,0,0.043521266,0.045499505,0.057368942,0.054401583,0.058358061,0,0.072205737,0.009891197,0,0.028684471,0,0.080118694,"(0.3095944609297725, 0.18694362017804156, 0.27596439169139464)"
O14647,0.04321663,0,0.009299781,0.067833698,0.104485777,0.026258206,0.056345733,0.033916849,0.042122538,0,0.106126915,0.080415755,0.015317287,0.039934354,0,0.048140044,0.049781182,0.070021882,0.090262582,0.036105033,0,0.038293217,0.014770241,0,0.027352298,0,0.068380744,"(0.22921225382932164, 0.23468271334792123, 0.2434354485776805)"
Q12873,0.074,0,0.0135,0.055,0.1015,0.031,0.074,0.0245,0.0395,0,0.085,0.0835,0.024,0.036,0,0.069,0.0385,0.069,0.056,0.0385,0,0.044,0.015,0,0.0285,0,0.0745,"(0.2415, 0.235, 0.28300000000000003)"
Q13601,0.073490814,0,0.010498688,0.036745407,0.099737533,0.034120735,0.034120735,0.010498688,0.062992126,0,0.160104987,0.083989501,0.018372703,0.039370079,0,0.062992126,0.039370079,0.05511811,0.060367454,0.041994751,0,0.049868766,0.007874016,0,0.018372703,0,0.060367454,"(0.25721784776902884, 0.19685039370078738, 0.2755905511811024)"
O14522,0.06315059,0,0.020124913,0.046495489,0.06037474,0.034698126,0.064538515,0.024982651,0.053435115,0,0.042331714,0.079111728,0.019430951,0.047883414,0,0.061068702,0.049271339,0.05759889,0.068008328,0.065232477,0,0.081193616,0.015961138,0,0.045107564,0,0.095766829,"(0.30950728660652327, 0.24149895905621094, 0.2220680083275503)"
Q9NZN1,0.043103448,0,0.022988506,0.051724138,0.081896552,0.030172414,0.057471264,0.021551724,0.070402299,0,0.061781609,0.104885057,0.024425287,0.034482759,0,0.045977011,0.030172414,0.056034483,0.070402299,0.068965517,0,0.05316092,0.017241379,0,0.05316092,0,0.100574713,"(0.3290229885057471, 0.20833333333333331, 0.2543103448275862)"
O95622,0.097541634,0,0.026962728,0.043616178,0.059476606,0.04520222,0.076130056,0.025376685,0.048374306,0,0.042030135,0.102299762,0.028548771,0.042030135,0,0.038065028,0.042823156,0.058683584,0.068992863,0.039651071,0,0.076923077,0.008723236,0,0.028548771,0,0.082474227,"(0.31007137192704204, 0.22521808088818399, 0.28786677240285485)"
Q9UN76,0.070093458,0,0.031152648,0.026479751,0.03894081,0.062305296,0.07788162,0.014018692,0.098130841,0,0.051401869,0.102803738,0.024922118,0.040498442,0,0.040498442,0.03271028,0.026479751,0.076323988,0.035825545,0,0.070093458,0.03894081,0,0.040498442,0,0.141744548,"(0.4127725856697819, 0.23520249221183798, 0.23676012461059187)"
P78424,0.104196816,0,0.002894356,0.015918958,0.04341534,0.018813314,0.060781476,0.023154848,0.040520984,0,0.030390738,0.105643994,0.017366136,0.049204052,0,0.109985528,0.13748191,0.02894356,0.107091172,0.059334298,0,0.037626628,0.002894356,0,0.004341534,0,0.026049204,"(0.2098408104196816, 0.3270622286541245, 0.2706222865412446)"
Q96RE7,0.10056926,0,0.022770398,0.039848197,0.075901328,0.032258065,0.074003795,0.020872865,0.026565465,0,0.039848197,0.068311195,0.034155598,0.043643264,0,0.064516129,0.060721063,0.05313093,0.092979127,0.049335863,0,0.068311195,0.0056926,0,0.026565465,0,0.064516129,"(0.22770398481973436, 0.27514231499051234, 0.27893738140417457)"
P20309,0.072881356,0,0.020338983,0.038983051,0.037288136,0.050847458,0.045762712,0.015254237,0.06440678,0,0.06440678,0.094915254,0.022033898,0.049152542,0,0.042372881,0.038983051,0.044067797,0.103389831,0.083050847,0,0.057627119,0.023728814,0,0.030508475,0,0.105084746,"(0.3220338983050847, 0.2406779661016949, 0.2271186440677966)"
Q6P4E1,0.052752294,0,0.004587156,0.082568807,0.096330275,0.020642202,0.061926606,0.03440367,0.041284404,0,0.071100917,0.098623853,0.013761468,0.061926606,0,0.052752294,0.087155963,0.055045872,0.061926606,0.018348624,0,0.059633028,0.002293578,0,0.02293578,0,0.04587156,"(0.24541284403669728, 0.23853211009174313, 0.2614678899082569)"
Q9Y279,0.052631579,0,0.025062657,0.055137845,0.045112782,0.022556391,0.07518797,0.020050125,0.052631579,0,0.052631579,0.090225564,0.022556391,0.025062657,0,0.052631579,0.062656642,0.035087719,0.085213033,0.087719298,0,0.080200501,0.015037594,0,0.042606516,0,0.080200501,"(0.3032581453634085, 0.23809523809523808, 0.21052631578947367)"
Q15208,0.051612903,0,0.012903226,0.053763441,0.098924731,0.051612903,0.049462366,0.027956989,0.055913978,0,0.088172043,0.088172043,0.040860215,0.03655914,0,0.038709677,0.023655914,0.060215054,0.058064516,0.066666667,0,0.047311828,0.017204301,0,0.032258065,0,0.101075269,"(0.2924731182795699, 0.1827956989247312, 0.27956989247311825)"
O60645,0.067114094,0,0.010738255,0.065771812,0.083221477,0.024161074,0.034899329,0.018791946,0.052348993,0,0.069798658,0.11409396,0.033557047,0.032214765,0,0.032214765,0.057718121,0.065771812,0.059060403,0.053691275,0,0.083221477,0.010738255,0,0.030872483,0,0.065771812,"(0.31543624161073824, 0.15838926174496645, 0.2979865771812081)"
P08912,0.080827068,0,0.031954887,0.030075188,0.04887218,0.031954887,0.037593985,0.015037594,0.052631579,0,0.071428571,0.097744361,0.020676692,0.043233083,0,0.056390977,0.031954887,0.054511278,0.077067669,0.080827068,0,0.071428571,0.02443609,0,0.041353383,0,0.097744361,"(0.31954887218045114, 0.2142857142857143, 0.24812030075187969)"
P43681,0.06539075,0,0.028708134,0.049441786,0.049441786,0.036682616,0.046251994,0.028708134,0.059011164,0,0.043062201,0.106858054,0.022328549,0.022328549,0,0.097288676,0.027113238,0.052631579,0.079744817,0.059011164,0,0.07814992,0.022328549,0,0.025518341,0,0.084529506,"(0.32854864433811803, 0.24561403508771928, 0.24401913875598086)"
P36544,0.059760956,0,0.035856574,0.053784861,0.045816733,0.043824701,0.061752988,0.025896414,0.051792829,0,0.039840637,0.111553785,0.027888446,0.03187251,0,0.06374502,0.035856574,0.045816733,0.073705179,0.041832669,0,0.087649402,0.025896414,0,0.035856574,0,0.105577689,"(0.3565737051792829, 0.2310756972111554, 0.2450199203187251)"
P17787,0.057768924,0,0.027888446,0.055776892,0.051792829,0.055776892,0.051792829,0.023904382,0.049800797,0,0.035856574,0.111553785,0.027888446,0.027888446,0,0.057768924,0.027888446,0.06374502,0.067729084,0.061752988,0,0.091633466,0.021912351,0,0.029880478,0,0.107569721,"(0.3605577689243028, 0.20517928286852588, 0.24900398406374502)"
Q05901,0.026200873,0,0.008733624,0.054585153,0.048034934,0.063318777,0.045851528,0.026200873,0.06768559,0,0.072052402,0.122270742,0.026200873,0.032751092,0,0.045851528,0.028384279,0.034934498,0.087336245,0.050218341,0,0.100436681,0.026200873,0,0.032751092,0,0.122270742,"(0.4126637554585153, 0.21179039301310043, 0.22270742358078605)"
Q96P20,0.046332046,0,0.043436293,0.05019305,0.079150579,0.042471042,0.053088803,0.027992278,0.041505792,0,0.066602317,0.146718147,0.026061776,0.034749035,0,0.031853282,0.044401544,0.051158301,0.083011583,0.040540541,0,0.051158301,0.013513514,0,0.026061776,0,0.082046332,"(0.32142857142857145, 0.20270270270270271, 0.2982625482625483)"
Q8IVM8,0.09403255,0,0.021699819,0.037974684,0.039783002,0.066907776,0.054249548,0.025316456,0.070524412,0,0.032549729,0.13562387,0.043399638,0.04159132,0,0.045207957,0.034358047,0.05244123,0.056057866,0.056057866,0,0.054249548,0.021699819,0,0.016274864,0,0.104882459,"(0.36528028933092227, 0.19710669077757687, 0.3128390596745027)"
Q96DN6,0.090727817,0,0.011964108,0.019940179,0.036889332,0.01894317,0.115653041,0.017946162,0.008973081,0,0.016949153,0.125623131,0.008973081,0.022931206,0,0.21335992,0.029910269,0.058823529,0.120638086,0.039880359,0,0.032901296,0.003988036,0,0.004985045,0,0.027916251,"(0.19541375872382855, 0.4725822532402792, 0.2622133599202393)"
Q96RT8,0.051757813,0,0.014648438,0.060546875,0.080078125,0.04296875,0.037109375,0.036132813,0.048828125,0,0.05859375,0.114257813,0.02734375,0.036132813,0,0.037109375,0.053710938,0.048828125,0.08203125,0.048828125,0,0.069335938,0.01953125,0,0.032226563,0,0.094726563,"(0.3271484375, 0.1923828125, 0.2734375)"
Q96PY5,0.061694291,0,0.007366483,0.048802947,0.08839779,0.039594843,0.038674033,0.023941068,0.047882136,0,0.084714549,0.103130755,0.02854512,0.051565378,0,0.073664825,0.046040516,0.050644567,0.060773481,0.045119705,0,0.072744015,0.003683241,0,0.023020258,0,0.066298343,"(0.2900552486187845, 0.2246777163904236, 0.281767955801105)"
Q8IUC8,0.037769784,0,0.028776978,0.064748201,0.070143885,0.039568345,0.064748201,0.017985612,0.052158273,0,0.055755396,0.098920863,0.035971223,0.053956835,0,0.041366906,0.025179856,0.073741007,0.057553957,0.048561151,0,0.077338129,0.019784173,0,0.035971223,0,0.095323741,"(0.3237410071942446, 0.21762589928057555, 0.24280575539568344)"
Q8WY21,0.065924658,0,0.017123288,0.051369863,0.052226027,0.032534247,0.077910959,0.029109589,0.043664384,0,0.042808219,0.095890411,0.018835616,0.037671233,0,0.055650685,0.042808219,0.060787671,0.08989726,0.059931507,0,0.071061644,0.014554795,0,0.040239726,0,0.087328767,"(0.297945205479452, 0.2611301369863014, 0.2328767123287671)"
Q9BZF3,0.054603854,0,0.021413276,0.053533191,0.076017131,0.035331906,0.038543897,0.028907923,0.050321199,0,0.065310493,0.083511777,0.021413276,0.052462527,0,0.052462527,0.046038544,0.056745182,0.113490364,0.043897216,0,0.061027837,0.021413276,0,0.023554604,0,0.080299786,"(0.2751605995717345, 0.2569593147751606, 0.23554603854389722)"
Q8IVI9,0.06916996,0,0.017786561,0.037549407,0.090909091,0.023715415,0.035573123,0.019762846,0.041501976,0,0.118577075,0.112648221,0.02173913,0.061264822,0,0.027667984,0.057312253,0.037549407,0.102766798,0.051383399,0,0.029644269,0.013833992,0,0.029644269,0,0.067193676,"(0.2509881422924901, 0.2272727272727273, 0.29446640316205536)"
Q96DZ7,0.086124402,0,0.04784689,0.023923445,0.009569378,0.043062201,0.09569378,0.019138756,0.028708134,0,0.023923445,0.200956938,0.023923445,0.028708134,0,0.023923445,0.019138756,0.038277512,0.110047847,0.043062201,0,0.076555024,0.028708134,0,0.028708134,0,0.100478469,"(0.40669856459330145, 0.2583732057416268, 0.32057416267942584)"
Q96DA2,0.051643192,0,0.018779343,0.046948357,0.089201878,0.051643192,0.0657277,0.023474178,0.070422535,0,0.051643192,0.070422535,0.009389671,0.023474178,0,0.018779343,0.046948357,0.089201878,0.056338028,0.061032864,0,0.103286385,0.018779343,0,0.03286385,0,0.103286385,"(0.3474178403755869, 0.1643192488262911, 0.22065727699530518)"
Q99490,0.113255034,0,0.011744966,0.034395973,0.049496644,0.016778523,0.098993289,0.019295302,0.026845638,0,0.049496644,0.09647651,0.008389262,0.018456376,0,0.094798658,0.031879195,0.073825503,0.126677852,0.058724832,0,0.045302013,0.013422819,0,0.011744966,0,0.041946309,"(0.2105704697986577, 0.3389261744966443, 0.2676174496644295)"
Q9UPQ3,0.07117853,0,0.019836639,0.045507585,0.064177363,0.018669778,0.058343057,0.024504084,0.05134189,0,0.050175029,0.085180863,0.015169195,0.05134189,0,0.047841307,0.046674446,0.064177363,0.126021004,0.056009335,0,0.064177363,0.012835473,0,0.026837806,0,0.058343057,"(0.25904317386231035, 0.28354725787631274, 0.23570595099183198)"
Q8TEW8,0.058921162,0,0.009958506,0.058091286,0.078838174,0.027385892,0.093775934,0.026556017,0.034854772,0,0.075518672,0.086307054,0.018257261,0.035684647,0,0.089626556,0.0406639,0.068049793,0.077178423,0.041493776,0,0.053112033,0.002489627,0,0.023236515,0,0.053112033,"(0.22738589211618257, 0.2962655601659751, 0.24232365145228216)"
Q8NGK5,0.072555205,0,0.034700315,0.018927445,0.022082019,0.050473186,0.059936909,0.034700315,0.09148265,0,0.018927445,0.151419558,0.03785489,0.022082019,0,0.056782334,0.015772871,0.047318612,0.069400631,0.047318612,0,0.100946372,0.009463722,0,0.03785489,0,0.097791798,"(0.44164037854889593, 0.20820189274447953, 0.28391167192429023)"
Q8IWU9,0.055102041,0,0.026530612,0.051020408,0.089795918,0.057142857,0.057142857,0.020408163,0.034693878,0,0.071428571,0.095918367,0.020408163,0.034693878,0,0.046938776,0.03877551,0.057142857,0.073469388,0.055102041,0,0.063265306,0.008163265,0,0.042857143,0,0.108163265,"(0.30204081632653057, 0.21224489795918366, 0.26122448979591834)"
