,ProteinID,Average Shortest Path to all Disease genes,BetweennessCentrality,ClosenessCentrality,DegreeCentrality,EigenvectorCentrality,HarmonicCentrality,Modularity,PageRank,BP,CC,MF,FrequencyA,FrequencyC,FrequencyD,FrequencyE,FrequencyF,FrequencyG,FrequencyH,FrequencyI,FrequencyK,FrequencyL,FrequencyM,FrequencyN,FrequencyP,FrequencyQ,FrequencyR,FrequencyS,FrequencyT,FrequencyV,FrequencyW,FrequencyY,Aromaticity,Isoelectric,SSfractionHelix,SSfractionTurn,SSfractionSheet,Target
10,P02649,-0.15247962053635586,-0.2051742178367601,0.2697597428526621,-0.20230743232393245,-0.06582353660904776,0.6578998545564476,0.031033854061131676,-0.07879477358206959,-1.0815137130769177,-0.9582675316637408,-1.1223824549345978,2.023940798959873,-0.8343026444111512,-1.033237298122867,1.9743169024555625,-1.6014622733911503,-0.3513241929723495,-1.6582792801348047,-2.121745482878449,-0.7911766392915727,1.3048301746098123,0.21845361677926,-2.373361887937645,-1.2106124270012275,2.9467428239270506,2.268669490845505,-1.299860316907918,-0.8933375570650733,0.8932450773247629,1.8765018560589537,-1.1955373952422126,-0.952985416556244,-0.7923513540169896,-0.23590208127482856,-2.1328700138215013,-2.1328700138215013,1
11,P19438,-0.7766437773135857,-0.16365107773896248,0.4084905047544263,-0.06762342561943539,-0.10029629668045742,-1.569888343620655,2.413299381380079,-0.5174313850425146,-0.7355967578212091,-0.6631880056559458,-1.6412402223166829,-1.1280362545896634,2.637772734718677,-0.31332278082785314,-0.3181664842901653,-0.32500861254254365,-0.007502352014459804,-0.22112462853251535,-0.8729487213798772,-0.6840786225804653,1.2325580474686295,-1.2217790848171406,0.06705968263906624,0.6974254579316661,-0.7930336893774016,0.044755271222391736,0.06037518740128964,1.1758662254262922,-0.5644509952689835,0.010064431546639656,0.09448140113141047,-0.13849319724479278,-0.4404694228231362,0.06161197495676201,0.4355454020132615,0.4355454020132615,1
12,P06737,0.27585726462993543,-0.177581347247318,-0.03138541712105461,-0.4716754457329267,-0.1428086854444339,-0.307356855641594,-0.14546316358242672,-0.5382967264751437,-0.7360628005561176,-0.0011119141669268292,-0.8897492582284257,-0.1035218019210775,-0.7204408605241578,0.7187568591387153,-0.17648464909661052,0.8322688634912768,-0.3555218675896045,-0.1794752077252746,1.1668599011930578,0.5075573267018871,0.1359286030847782,0.4123439052751258,1.612954870996913,-0.7838440539024585,-0.7230865458385377,-0.298364259985557,-1.410437058782314,-0.2529266870564664,0.4742033923592793,0.4264671426315592,1.1255567971403608,1.1899382913085943,-0.15598467413435166,1.2123297571153997,-0.8817559413533003,-0.8817559413533003,1
13,Q6ISB3,1.1528474089624996,-0.20248052970205085,0.5646716875961932,-0.4716754457329267,-0.11252736766589344,-0.25553516700414763,-0.14546316358242672,-0.4489358398010939,-0.5259849233012809,0.5902750374089801,0.458880493620449,-0.5841617158036873,-0.6426699221836806,0.8084016526455458,0.15616494827256167,0.2116206976246972,-0.6812681341679394,-0.7694309235756828,0.12714030614445326,0.8004581421048818,-1.1030965557513412,0.7404023579557613,0.8259348361259811,-0.5450216339519107,0.12200285145912312,-0.4816086366522888,0.5303961757280723,0.4560922445134314,0.4002200508518651,-0.5910973521686902,1.5361539326177025,0.7175859027280944,-0.5453257110975445,-0.035429265763922566,-0.1709477730022308,-0.1709477730022308,1
14,Q03519,1.2030740002402331,-0.20370120352291352,-1.1691287163048067,-0.4716754457329267,0.4209329312906753,-0.1801547320092742,0.37006223174479175,0.6296406168452261,-0.18704390627192605,-0.6340143657079185,-0.9648610986273009,0.3738264261521701,-0.3528343843744841,-0.7404396293028208,-1.1075014471591869,-0.028507418408005625,0.6370439957088944,-0.6325189075264885,-0.9220111736720832,-1.328029554752437,2.9020299284910487,-0.122277735659096,-0.9344916879183814,-0.4821747332118647,1.0020893945489362,0.1998498414512472,-0.3523924051308834,-0.39207179728557656,1.1519391787575357,0.8620510864719937,0.02375570786775847,0.2653489413227861,0.7604855724757448,1.6715983028755372,-0.3701863868308827,-0.3701863868308827,1
15,Q92574,-0.3866822652583722,-0.19386996682160607,-1.0200791648495853,-0.33699143902842965,-0.14164165206265655,1.2793037700389838,-0.6065042276410276,-0.013992700848022416,-0.7649460893398989,-0.9786283055298968,-1.140551414977825,-0.5857507140454593,-0.3512300054896332,0.07962636675547771,0.31119014144011903,-0.918016420516126,-0.418930315141332,1.5453260642611932,-0.8853407840722384,-0.06471457677649363,0.9203475638647198,0.185852969783024,-0.5758699252237187,0.3567663010918518,0.27634293029178114,-0.3170068647739524,0.8594487199551261,0.6295083503335952,-0.6560122541915295,-0.6416967780201757,-0.4096720801740984,-0.944203295204102,-0.5694222118848389,-0.5198851504957879,0.25512911164730434,0.25512911164730434,1
16,P00813,0.8424583617405492,-0.17744617479099334,-0.4563928349596191,-0.4043334423806781,-0.14258782288443492,0.05951973936805517,-0.14546316358242672,-0.019696873572308614,-1.3847565060381402,-0.6755903629281509,-0.5748136273768073,0.5239782162033806,-0.3996036561492518,0.4219197945465604,0.3176739468223739,-0.5515250280134752,-0.0006784399443594488,0.5424480862669044,0.1513707600853203,0.12134844563253687,0.1359286030847782,0.17365178312681773,-0.0435156647260101,-0.1009893144044578,-0.3333810318362961,-0.5358220846134986,-1.1960466785120785,-0.27982258607511024,0.4970039783761104,0.014030171652210243,1.348319999981801,0.3666534932987833,-0.8036694074170825,0.4676212982199525,-0.6561312053353122,-0.6561312053353122,1
17,P35247,-4.597815120476901,-0.19850674131606064,0.13591465000881495,-0.4043334423806781,-0.13763617342613912,0.5144393957321096,-0.14546316358242672,-0.3679846754639751,-0.6324200744162458,-1.4347122503724652,0.048388332055255126,0.9465367284083904,-0.2699854255817898,-1.0353523012245247,-0.2902908711870427,-0.6135189943528879,4.828858891449976,-1.7477813715938832,-1.877311633637217,-0.05247415891393478,-0.8137515572583184,-0.17611173986117098,-0.6959966011700902,1.4690945713307095,0.3273863174608381,-0.9766899350150376,-0.7355361416916134,-0.9289820047891134,-0.24866638671833605,-0.7308309979364936,-1.1377173437286678,-1.163816803362277,-0.4293704285211097,-1.7174774382557705,2.733835328387756,2.733835328387756,1
18,P32245,-4.596686433032458,1.0506058823839677,1.141463559269342,0.4711126011985531,-0.12507767198877512,-0.9322736581476908,0.24793330327327426,-0.3696598338593782,-0.4969536359730368,1.4960842340933993,-0.9068185284442546,-0.3588216963432492,1.429265046499873,-1.3211038723883963,-2.024708159955703,1.3239325003644713,-0.6740259080663605,0.5257046845688926,4.113786514914499,-1.4059086289040874,0.9616613853021364,1.6255757008331706,0.6248060957303029,-1.2494048330641,-1.6124446114279911,-1.17166547646362,1.0837883743314929,0.019029737659164447,0.8695737950668005,-0.2457616402636223,1.4375594758188837,1.4244956894658891,0.5467569124623791,2.9151213500642124,-0.3450137229587009,-0.3450137229587009,1
19,P51587,-0.6276570346470499,-0.1811155338899544,-0.7251468507461367,-0.4716754457329267,-0.14138400214826574,-0.8580239893093693,4.17408484233863,-0.05779422095972269,-0.8331048772097247,-0.7055054364186324,-0.8347399923238087,-0.8392967829447022,0.09310391721642444,-0.06973287716857599,0.4347931352960712,0.3093259454752268,-1.1436158319289749,-0.009692282074129591,0.5933075937300714,1.14237514941792,-0.5213650864288842,-1.0017567756617305,2.2021518021361732,-0.5860951690793275,-0.12800082921603922,-1.2157571330687875,1.3190886823030263,0.918437715493392,-0.3742345638457301,-0.6629673782833182,-0.3469092771126087,-0.2031396115778993,-0.40629620352479145,-0.2816557989134896,0.3267952338695584,0.3267952338695584,1
20,P33076,-0.2963872697028949,-0.2051742178367601,0.9750123160556432,-0.0002814222671867493,-0.1428259711435376,0.9146892042732744,1.1841139371042921,-0.19077197318920305,0.4813619240470477,1.236988307596097,-0.08024663671914244,0.9296042234945394,0.08662086817997486,-0.1550079958167312,-0.03213309143113703,-0.06171097427536009,0.07543233507822204,-0.28891366813311536,-1.1353387685945366,-0.9307954342993604,2.054092675592877,-0.8118509565925932,-1.5882794128591589,0.5803013642638752,0.4604571472027833,-0.12179844525369825,0.2185503792709959,-0.3354709151951027,-0.7244617518140586,0.07758378897236867,-0.6415665216832377,-0.3371457234069485,-0.9982669061993236,0.2373918772577796,0.046200660986168464,0.046200660986168464,1
21,P15918,-0.21963652348074114,-0.1981653213841582,1.1675390377542263,1.0098486280165415,-0.1415660238407931,-0.4191715154022864,-0.362462248877356,0.5778943627744657,-0.7118932481682766,1.7266686979200516,0.16222007349019466,-0.2813485688023206,0.6965644913003908,-0.3216670132321096,0.2009934241740228,0.612719282315624,-0.8276541463189321,1.5444194768547062,0.10588561764002104,0.8894461979158742,-0.10326909451572704,0.3811056745241727,0.0007649149458005554,-0.3729989599447189,-0.813320372906171,0.2275490428816964,0.2273985596196368,-0.8594382353963677,-0.21578212676751046,-0.17350408864209088,-0.2776591593968013,0.16221364412856207,1.1765518194030278,-0.010785163524332751,-0.5186363997619341,-0.5186363997619341,1
22,P05177,1.2617657473512924,-0.20301382110012364,1.0685428663877246,3.1647927352884966,-0.08691937954465581,0.8555810185342588,0.3700622317447895,-0.35836049205448817,-0.3801237044882534,1.2741485296896709,-0.10917491237590113,-0.4854029902767612,-0.4117283179424897,-0.4126468168043474,-0.9097129251413048,2.0086545775367703,-0.373143694786134,0.07382752944000442,0.35082350595000955,-0.4503138817728696,0.8738940008124872,-0.3735822876124251,-0.1097875446534345,0.2384919349059365,-0.0478990855323289,0.2588545261606016,-0.0019421186348379863,0.3605187306769189,0.2121292147123304,0.8553896030032513,-0.6487780161897122,1.110350340018999,1.3226642378132585,1.173542858214595,-0.08621011826971955,-0.08621011826971955,1
23,P08069,-0.729803248369183,-0.1910397322596064,-0.14443428814500758,-0.4716754457329267,-0.1149159134545381,0.5052433590050535,2.1766553817629952,-0.4388188256926951,-0.1194346443699388,-0.5198784557545371,-1.1845607544487644,-0.7806778657372788,0.6726309950480838,-0.36354755870579625,0.3183640665613043,-0.07095274414151828,0.016356380786598183,-0.693746534491612,0.5198937428161267,-0.44711913359893896,-0.418846584918589,0.5513336121003297,1.8375405070938982,-0.053269700955309786,-1.198126259200451,0.00677258561703571,-0.2572457887552183,-0.030814174970528355,0.1941414758935791,0.5829412641196089,1.5107888465311174,0.907515363913516,-0.8320010507669922,0.4717922376043117,0.3442925052907529,0.3442925052907529,1
24,P01024,1.827238157017464,-0.1864283658803247,-4.307082580040267,-0.4716754457329267,-0.12897227499274191,0.5049535654957562,0.6413463761427575,-0.5319878771737465,-0.1788947491498667,-0.25697958316387426,-0.26296027271149985,-0.5551293766007273,-0.2562590723545704,0.1873328359535121,-0.012674572802250431,0.04842409752767113,-0.2706517693659741,-0.637503630750619,0.3240217021916135,0.18800024891991146,-0.0021513886049885707,-0.14434123949469654,0.01840972970137442,-0.3711747735684292,0.3706119416945123,-0.4208770762999131,-0.4913172655552288,0.8346347858892622,1.5584720297429588,-0.09035011106633056,0.5557223624515546,0.2818526255613645,-0.5712477043687249,0.7784435994174638,-0.5825284276505507,-0.5825284276505507,1
25,Q92887,0.11896970985229485,-0.2051742178367601,-0.0037128579365951135,-0.4043334423806781,-0.14270366959270903,0.19104474731481166,0.37006223174479375,-0.19815756286018668,0.12711840898017662,0.6201066647319735,0.04721978302684373,-0.6097559184846872,-0.4478849830212036,-0.4478896557284123,-0.8321061860652045,1.3346263507839533,-0.4176768854578856,-0.6934425392635895,1.6633736505155965,-0.11740391263226907,1.2590180921403793,0.1536449029855836,0.6800215065793923,-1.0562579872913809,-0.256574993639738,-0.6666632967199184,0.3313286714131512,0.5891499649369766,0.5943159940362942,0.8598262803426271,-0.1746882276001599,0.9590800184229183,0.955959307650251,1.8880050674040945,-0.4608818383087425,-0.4608818383087425,1
26,P12821,-0.11410424742527818,-0.2051742178367601,0.03471239510562638,-0.4716754457329267,-0.1418642408353711,-1.5161841407509968,0.5192506596988544,-0.5497992337791444,-1.0568263014552373,-0.07875276890346214,-0.5783927838028967,0.3246172322674764,-0.5774644034443759,0.010245879353190991,-0.496177673631696,0.6342994525504285,-0.2983284973604128,0.853162545342711,-0.4569321848684754,-0.8067160299335491,0.8029343455007698,-0.010576133508324028,0.5698518090618067,0.04089019704965753,0.5526071932721704,-0.2928257219626648,-0.6943797550007166,-0.2359983340753593,-0.7870391310817115,2.6830673958890694,1.251436769343257,1.8449098878876071,-0.6112624996155046,0.8666511728381978,-0.3171585448905235,-0.3171585448905235,1
27,P48788,0.5032877846852911,-0.2051742178367601,0.3081744015147147,-0.1349654289716839,-0.14181146694618982,0.3228257574728244,-0.14546316358242672,-0.5291486040473854,0.3482743488599621,-0.22283963740438564,0.5940176566046355,-0.032928049882076066,-0.2418293166352184,0.5846093395634143,2.399705793264247,-1.3296429777749936,-1.0396190526172164,0.2828333632351013,-0.9345912896444436,2.311515903662566,-0.08755011873285652,3.2215665736359886,-0.6385060592392635,-1.1345409450021104,-0.18849052022007795,1.6258871650319944,-0.8803509537185455,-1.9784020548679648,-0.9464485056125084,-0.7097173976144353,-1.327286381399449,-1.671069513539978,1.1370481620517359,-1.4979793937685102,-1.7695024988394616,-1.7695024988394616,1
28,Q9H251,2.0857075817950146,-0.2051742178367601,1.0945358266459395,0.8751646213120443,-0.14107462563984605,1.0087713834657577,0.3700622317447946,2.6548054840985795,-0.15891091616280528,0.4411218373342407,1.1622565510737797,-0.2536475330014344,-0.9586294827345082,1.8830502411429162,-0.5353369584656524,0.2369156776113253,-0.09871266509098307,-0.6508562494196306,1.3877566310206269,-1.4256237275264152,-0.2063895635521948,-0.8859448199340555,1.6981866862578747,-0.14189976005539567,-0.9172227900182472,-0.3292759294637509,-0.5472185464509514,1.7359264110377866,2.017240188977761,-0.8436302960630075,0.5084748300563374,0.13196144680729893,-1.4784444491606803,1.1324037663393054,0.05623483656572772,0.05623483656572772,1
29,Q96DT5,0.37461741601873705,1.4667980295203038,0.6516874564064018,-0.1349654289716839,-0.14037947700035067,1.738525273978287,-0.14546316358242672,-0.17096934904088928,-0.615920437302749,-1.8012006433847867,-1.8070555231033176,-0.09093289544586118,-0.2603918532323722,0.04255860803335797,0.30736819947210225,1.1395042007933482,-0.9538683471109825,-0.023157073750462127,0.716626930675449,0.1408375317233071,0.9436724094521955,0.15200775655026005,0.21350571645674127,-0.7357510567620207,-0.03628379229007901,-0.222282947706965,-1.0882818062327533,0.3180513321677286,0.24017425957846064,0.804119584974557,0.16559340243326154,1.0004386603802429,-0.5616821237531625,1.2943027244513292,-1.3757671962851572,-1.3757671962851572,1
30,Q12840,0.5687516564630121,-0.2051742178367601,1.460560908946777,3.0974507319362483,-0.14274819133274588,0.25580701230236763,0.5192506596988554,-0.08166474327435988,0.5682583671748019,-0.8685351436515188,0.201712882695902,-0.29227344254732224,-0.3553020072893449,0.07460317100486777,1.5237308582504372,-0.9896727915678288,-0.8463972051787935,0.07382752944000442,0.13340204424165367,0.9232474843300404,0.19799465840249852,-0.3735822876124251,0.7888819995348342,-1.1461338347533123,0.8583298705591246,-0.235866974746942,0.07346845116951818,-0.10304459862989257,-0.1247096752223678,-1.1756226901334257,0.1347785984560497,-0.8770020993172677,-0.7897956645395493,-0.31627996898339994,-0.8269238834140454,-0.8269238834140454,1
31,Q04721,0.034318151519036465,-0.1989232866757277,-0.4875705148891175,-0.4716754457329267,-0.1123593666798512,1.0040786169528495,0.9126969445959172,0.7227874159362594,-0.3990562909621122,0.17373488431242196,0.7304121997524279,-0.12165353049011288,4.5248773840478576,0.6521156767904759,-0.8405381009393247,-0.8097025512273647,0.8450903672369957,0.5840660438667362,-0.6822583968900556,-1.2226633230494677,-1.0254867898665994,-0.4098929800856198,1.5301591813782656,0.4229005740555977,0.02044507931871369,-0.981398316444226,-0.16808341447252095,0.2533714686911045,-0.702965673240574,-0.4222124743517965,-0.08877761899650445,-0.64952222722424,-1.2054968129700552,-1.3126643979568038,0.9947643489447489,0.9947643489447489,1
32,P06681,-4.596686433032458,-0.20457386854186912,0.5646716875961932,-0.4716754457329267,-0.13296039053893874,0.2587413889909477,0.3700622317447913,-0.4796078809538528,0.9741948501667886,1.047244471744423,0.7391310463432342,-0.6008698049830855,0.6567699050638691,-0.03813818255737123,-0.8536229088574531,0.5036914203169569,0.6128656648371968,0.08044597824331891,-0.08864540601368774,-0.5417347692057962,0.054585755373429336,0.35584497210704225,1.4809016730873388,-0.16903976325618295,-0.4119785534989822,-0.17893094127692472,0.2932822397481728,-0.11783917296947137,0.20496242982010232,0.8351334963562761,-0.4954009767271375,0.3039926587819225,0.15281563443979365,0.2124323873135424,0.7575337796327132,0.7575337796327132,1
33,P10071,-0.298080300869561,-0.2051742178367601,1.8033722723173682,5.117710832503704,-0.09748500311669844,-4.172541185597375,1.455597353667831,-0.4695914849701256,-0.8950468333487791,-0.6714892112528471,-0.37996495006097203,-0.05455297139275726,-0.1328823473223915,-0.3898262477550554,-1.0207907196267736,-0.9755264829218808,0.4163187336507737,1.6524508421275992,-0.6294995910185505,-0.9474887066602324,-0.7395186066955741,0.3544837262986688,0.2461800995294152,1.2038072846273882,0.4573758529049611,-0.27127742049659564,2.2766025664664005,0.4124914728415163,-1.1829807192956836,-1.0978529156177492,-0.21990475014815836,-1.0243177434280677,0.02824402733941725,-1.4920843138761766,2.071986014147,2.071986014147,1
34,O96017,-0.6863487817581092,-0.0795955197815457,0.39669963725726265,-0.4716754457329267,-0.07321808987953123,0.7245242022730428,1.7470411988156331,-0.3126387584346655,-0.1793752327410703,0.15522292434612373,0.6430464417966576,-0.4576606243045768,0.1924384778906299,-0.08893515363275542,0.6066570333023693,0.2308919159456204,-0.4089444278290129,-0.3789015320325061,0.2102803511440562,0.32879643270170905,-0.06755204457011811,-1.0294795949945836,0.02923315831491625,-0.44016047469027003,-0.3777581790722788,-0.4870791482364075,0.9229831021699716,0.2953930222186609,0.027891368836445773,0.018017821924109924,0.464651604179846,0.3760181237603831,-0.7887733887485732,0.2297140321444098,0.005867559717834553,0.005867559717834553,1
35,P41235,-0.5119665715915956,-0.03202580039355187,-0.05440757126510327,-0.4716754457329267,-0.12678776573289088,0.07607615025021447,0.8737558422415186,-0.4011501625685975,-0.2951734086057659,1.785086181671684,-0.10858174907414324,0.06318271238761901,0.3953822015265436,0.4986340148261796,-0.7398292394576464,-0.5601080534164793,-0.26531378102578057,0.0850776955794542,0.7196143397338027,-0.3647170683058914,0.5440247014928449,1.079573993558899,-0.03978407480430065,0.08408821737310862,0.1788268483818399,0.1301927779383869,0.01905829320941327,-0.5967856491935666,-0.31515866784367297,-0.6003834488811076,0.0018715271110727586,-0.5137442610385875,0.11039118911428446,0.17549212295439914,-0.08902295535254616,-0.08902295535254616,1
36,P20908,1.2250834054068802,0.0375044437299772,-0.5757143518905032,-0.4716754457329267,-0.11297541083560855,1.261694279856917,-0.14546316358242672,-0.3847639333263417,-0.8620145604988524,-0.19238890049201116,-0.7101549630342533,-0.884943682489176,-0.8215098166357304,0.3764171596451245,-0.3427358494844301,-0.9966428868466852,6.284254100778536,-1.3886181698527076,-0.8886444351708547,-0.3437738690007349,-1.64101378091492,-1.067664130667855,-1.2787274221696063,4.1132773611967846,-0.39175911572564176,-0.9418079828180976,-1.5364118197680892,-0.8776197932076811,-1.790944271134375,-0.9305862505234921,-0.4560861827730177,-1.1040663062055245,-1.214989373886262,-2.286873165852219,4.409978856138448,4.409978856138448,1
37,P01031,-4.596686433032458,-0.2051742178367601,-0.4455739984548608,-0.4716754457329267,-0.1219435896275357,0.5584016259941719,0.3700622317447904,-0.2286397135194041,-0.048119338708827585,-0.7786386199339981,0.8532417465353649,-0.596947979657487,-0.15935861349381808,-0.10157433055383423,-0.35234571157352795,0.4903000365321852,-0.33265606198955233,-0.4310068947937308,1.339857649186586,0.29896254056611465,-0.1696185877610873,-0.7644538305909091,0.6366014801139104,-0.6482413543348715,-0.4402632720529011,-1.1586529897832083,0.16237733299136042,0.8827189488936601,1.139039095606617,-0.10073730587791747,1.7886627750496351,1.161765376874382,-0.5163368904534358,1.330356716777751,-0.2830561272167855,-0.2830561272167855,1
